transaction_id,property_id,transaction_date,transaction_price,price_per_sqft,buyer_type,transaction_type,transaction_price_is_outlier
1159,4189,2025-01-17,24866000.0,15274.0,NRI,Resale,False
1160,672,2021-11-15,15160000.0,15775.2,Investor,Resale,False
1161,1970,2022-02-16,6938000.0,15452.1,End User,Resale,False
1162,4157,2025-07-21,23761000.0,21215.2,NRI,Primary Sale,False
1163,6778,2023-12-06,22466000.0,18309.7,End User,Primary Sale,False
1164,3123,2022-04-02,15908000.0,11062.6,End User,Resale,False
1165,7571,2025-12-02,22672000.0,23205.7,End User,Resale,False
1166,7957,2023-11-03,12816000.0,8612.9,End User,Resale,False
1167,5125,2021-08-20,67957000.0,36301.8,End User,Resale,True
1168,5586,2026-06-04,9089000.0,4699.6,Investor,Resale,False
1169,4700,2022-08-23,7374000.0,11723.4,End User,Resale,False
1170,4778,2025-01-28,6145000.0,9185.4,End User,Resale,False
1171,3901,2022-04-17,24323000.0,18124.4,End User,Resale,False
1172,6678,2024-11-18,10886000.0,14953.3,End User,Resale,False
1173,5525,2022-06-05,10638000.0,14453.8,End User,Resale,False
1174,6982,2026-04-19,6593000.0,5203.6,Investor,Resale,False
1175,7681,2023-01-01,130770000.0,111769.2,End User,Primary Sale,True
1176,6789,2024-11-26,31826000.0,17249.9,End User,Primary Sale,False
1177,6377,2022-11-19,43242000.0,28430.0,Investor,Resale,False
1178,524,2023-06-29,16984000.0,12876.4,End User,Resale,False
1179,2394,2026-02-25,7298000.0,4878.3,End User,Primary Sale,False
1180,3118,2022-06-17,4378000.0,9950.0,Investor,Primary Sale,False
1181,2594,2023-08-13,11836000.0,12686.0,End User,Resale,False
1182,1969,2023-02-28,16799000.0,16815.8,Investor,Primary Sale,False
1183,5198,2025-02-16,6742000.0,9900.1,Investor,Resale,False
1184,1754,2022-10-20,17116000.0,10744.5,End User,Resale,False
1185,5933,2024-11-28,20121000.0,18192.6,End User,Primary Sale,False
1186,7241,2025-02-24,13247000.0,38508.7,End User,Resale,False
1187,6938,2021-08-20,21971000.0,13663.6,End User,Resale,False
1188,2297,2024-01-07,19619000.0,15399.5,NRI,Resale,False
1189,6191,2022-04-18,22790000.0,14525.2,Investor,Resale,False
1190,5241,2022-10-06,11654000.0,12215.9,End User,Primary Sale,False
1191,2262,2025-01-12,34657000.0,19448.4,Investor,Primary Sale,False
1192,2287,2021-09-04,33061000.0,33632.8,NRI,Resale,False
1193,5176,2025-02-09,35392000.0,22833.5,End User,Resale,False
1194,6494,2025-09-19,16686000.0,10920.2,End User,Resale,False
1195,4203,2026-07-29,4942000.0,4761.1,Investor,Primary Sale,False
1196,2879,2023-09-29,10687000.0,16241.6,End User,Primary Sale,False
1197,4144,2022-04-17,24737000.0,19726.5,End User,Resale,False
1198,3645,2021-12-26,22073000.0,12953.6,Investor,Resale,False
1199,4433,2023-07-19,15706000.0,13446.9,End User,Resale,False
1200,5146,2025-04-15,9929000.0,7591.0,Investor,Resale,False
1201,6948,2022-02-22,12329000.0,13837.3,End User,Primary Sale,False
1202,5377,2023-03-14,22112000.0,14800.5,End User,Resale,False
1203,2056,2026-01-14,4676000.0,4795.9,End User,Resale,False
1204,4721,2022-04-26,15786000.0,9619.7,Investor,Resale,False
1205,5987,2025-07-02,22747000.0,15225.6,Investor,Primary Sale,False
1206,1277,2025-05-26,50372000.0,37703.6,End User,Resale,True
1207,5812,2022-04-19,7543000.0,8427.9,Investor,Resale,False
1208,2767,2026-08-07,4288000.0,4727.7,End User,Primary Sale,False
1209,303,2022-05-06,19037000.0,15156.8,Investor,Resale,False
1210,639,2024-04-14,15208000.0,17891.8,Investor,Resale,False
1211,56,2021-09-03,14885000.0,8870.7,End User,Primary Sale,False
1212,4822,2024-11-18,8965000.0,21094.1,End User,Resale,False
1213,526,2023-11-01,34553000.0,22106.8,Investor,Primary Sale,False
1214,4570,2025-03-30,27985000.0,29000.0,Investor,Resale,False
1215,4124,2024-10-09,30206000.0,24011.1,Investor,Primary Sale,False
1216,2126,2022-05-22,13074000.0,13938.2,End User,Resale,False
1217,3288,2023-09-10,34196000.0,21004.9,Investor,Resale,False
1218,7554,2025-01-24,669275000.0,697888.4,End User,Primary Sale,True
1219,365,2025-12-07,8398000.0,17680.0,End User,Resale,False
1220,6810,2022-01-24,11496000.0,12844.7,End User,Primary Sale,False
1221,4622,2022-02-18,22005000.0,15431.3,Investor,Resale,False
1222,6843,2025-05-24,19373000.0,26357.8,Investor,Resale,False
1223,5432,2024-07-31,18152000.0,14093.2,End User,Resale,False
1224,4979,2023-07-21,19836000.0,21260.5,End User,Primary Sale,False
1225,5127,2026-06-13,2954000.0,4696.3,End User,Resale,False
1226,5123,2023-03-16,24865000.0,12712.2,NRI,Primary Sale,False
1227,1647,2022-05-01,33362000.0,17232.4,End User,Resale,False
1228,919,2023-01-07,8786000.0,9827.7,Investor,Primary Sale,False
1229,2798,2022-01-19,7498000.0,13413.2,End User,Primary Sale,False
1230,6507,2024-05-26,11567000.0,12424.3,End User,Resale,False
1231,5871,2024-08-19,16250000.0,21186.4,Investor,Resale,False
1232,1532,2024-09-02,14935000.0,11087.6,End User,Resale,False
1233,3346,2025-07-12,17954000.0,12407.7,End User,Primary Sale,False
1234,7674,2025-01-31,1042728000.0,673162.0,NRI,Resale,True
1235,6950,2025-11-15,27009000.0,12910.6,End User,Primary Sale,False
1236,6883,2024-12-03,19045000.0,19374.4,End User,Resale,False
1237,1907,2023-02-21,10059000.0,10212.2,Investor,Resale,False
1238,3087,2024-03-21,17857000.0,22632.4,End User,Resale,False
1239,5312,2024-03-06,12776000.0,8768.7,Investor,Primary Sale,False
1240,5751,2025-05-16,17207000.0,13205.7,End User,Resale,False
1241,4581,2023-02-09,16008000.0,9147.4,End User,Primary Sale,False
1242,2076,2021-11-26,15349000.0,9954.0,Investor,Primary Sale,False
1243,714,2026-02-14,5493000.0,4755.8,End User,Primary Sale,False
1244,1063,2026-05-29,7012000.0,4852.6,NRI,Resale,False
1245,1977,2024-02-09,38131000.0,24458.6,NRI,Resale,False
1246,1297,2022-03-12,16117000.0,8740.2,End User,Primary Sale,False
1247,5351,2024-02-17,17227000.0,17741.5,End User,Primary Sale,False
1248,6230,2024-08-08,25883000.0,19742.9,End User,Resale,False
1249,7642,2024-04-10,536003000.0,352865.7,End User,Primary Sale,True
1250,126,2026-07-10,4662000.0,4980.8,Investor,Resale,False
1251,6956,2026-07-27,8051000.0,4686.3,End User,Primary Sale,False
1252,4633,2026-04-21,2731000.0,4894.3,End User,Resale,False
1253,6289,2022-04-17,12064000.0,9063.9,End User,Resale,False
1254,3597,2025-12-08,3798000.0,15192.0,Investor,Resale,False
1255,3284,2024-06-22,9153000.0,14882.9,End User,Resale,False
1256,6169,2023-06-17,12661000.0,16572.0,End User,Primary Sale,False
1257,1604,2025-01-17,13005000.0,19764.4,End User,Primary Sale,False
1258,7562,2025-06-12,703874000.0,1096376.9,End User,Resale,True
1259,67,2026-05-28,3669000.0,4859.6,NRI,Resale,False
1260,233,2025-06-26,33682000.0,24802.7,NRI,Resale,False
1261,2157,2021-09-18,15679000.0,15632.1,End User,Resale,False
1262,1170,2021-12-20,21674000.0,10719.1,Investor,Primary Sale,False
1263,2159,2022-12-11,2909000.0,8606.5,End User,Resale,False
1264,6372,2021-10-30,15326000.0,13121.6,NRI,Primary Sale,False
1265,4207,2021-12-07,27539000.0,17496.2,End User,Resale,False
1266,1494,2025-07-31,57856000.0,60329.5,Investor,Resale,True
1267,6178,2024-03-01,11975000.0,8792.2,End User,Primary Sale,False
1268,4719,2024-10-10,4846000.0,8255.5,End User,Primary Sale,False
1269,7944,2024-02-20,17457000.0,16609.9,End User,Primary Sale,False
1270,4008,2023-09-16,10835000.0,22248.5,End User,Primary Sale,False
1271,7537,2025-02-21,5993000.0,9262.8,End User,Resale,False
1272,6892,2022-01-16,13896000.0,16425.5,End User,Primary Sale,False
1273,6739,2024-04-25,9021000.0,8887.7,Investor,Resale,False
1274,7722,2024-09-17,16124000.0,18858.5,End User,Primary Sale,False
1275,2473,2023-01-07,14289000.0,9513.3,End User,Resale,False
1276,2661,2023-03-08,7305000.0,9925.3,End User,Resale,False
1277,5638,2024-03-10,25434000.0,28771.5,End User,Resale,False
1278,2740,2022-08-25,19746000.0,16978.5,Investor,Resale,False
1279,5402,2025-09-03,59389000.0,44188.2,Investor,Primary Sale,True
1280,7488,2024-04-24,9907000.0,20639.6,End User,Resale,False
1281,1762,2023-08-02,17251000.0,12619.6,End User,Primary Sale,False
1282,3515,2024-10-20,12550000.0,13379.5,Investor,Primary Sale,False
1283,1976,2025-10-21,139933000.0,114231.0,End User,Primary Sale,True
1284,2363,2025-01-14,4163000.0,7869.6,Investor,Primary Sale,False
1285,877,2021-12-17,4588000.0,9157.7,End User,Resale,False
1286,6086,2025-02-15,13034000.0,10377.4,End User,Primary Sale,False
1287,3813,2025-04-13,6208000.0,8932.4,End User,Resale,False
1288,3449,2025-11-12,12483000.0,9891.4,End User,Primary Sale,False
1289,1313,2021-12-02,9486000.0,10367.2,Investor,Resale,False
1290,1461,2022-01-23,17752000.0,16391.5,End User,Resale,False
1291,2710,2023-10-21,7264000.0,10117.0,End User,Resale,False
1292,2325,2023-11-25,29499000.0,28310.0,Investor,Resale,False
1293,1734,2024-09-04,32841000.0,32040.0,End User,Primary Sale,False
1294,1606,2023-03-07,55877000.0,37326.0,Investor,Resale,True
1295,5623,2025-05-05,52338000.0,35971.1,End User,Resale,True
1296,6768,2025-05-03,12288000.0,13241.4,End User,Primary Sale,False
1297,2564,2022-03-25,11606000.0,9744.8,Investor,Resale,False
1298,3422,2025-03-04,10894000.0,8445.0,End User,Primary Sale,False
1299,6987,2025-02-20,11075000.0,9959.5,End User,Primary Sale,False
1300,3518,2022-06-14,18319000.0,17699.5,End User,Resale,False
1301,7998,2026-05-26,7669000.0,4722.3,End User,Resale,False
1302,2398,2024-03-31,14343000.0,10245.0,End User,Resale,False
1303,5727,2025-07-19,67497000.0,51524.4,End User,Resale,True
1304,3736,2025-03-27,53874000.0,24746.9,Investor,Resale,True
1305,2871,2022-06-20,9964000.0,9516.7,End User,Primary Sale,False
1306,1161,2022-04-07,12063000.0,11455.8,End User,Resale,False
1307,4855,2025-07-16,9749000.0,19343.3,End User,Primary Sale,False
1308,7043,2022-12-23,31521000.0,15481.8,End User,Resale,False
1309,243,2026-01-24,7656000.0,4923.5,End User,Resale,False
1310,2591,2025-06-28,25581000.0,36182.5,Investor,Resale,False
1311,1064,2021-10-11,8984000.0,13653.5,Investor,Primary Sale,False
1312,4325,2025-09-01,12921000.0,12178.1,Investor,Primary Sale,False
1313,2596,2022-12-28,30384000.0,22708.5,End User,Primary Sale,False
1314,920,2021-12-13,21648000.0,15096.2,End User,Primary Sale,False
1315,5343,2025-03-12,11404000.0,20112.9,End User,Resale,False
1316,6,2024-07-07,15622000.0,10878.8,Investor,Primary Sale,False
1317,7490,2022-01-06,7874000.0,9209.4,End User,Resale,False
1318,468,2023-11-28,12310000.0,12985.2,Investor,Resale,False
1319,5852,2023-06-07,15136000.0,13184.7,End User,Resale,False
1320,4171,2024-02-17,43256000.0,39684.4,Investor,Primary Sale,False
1321,4,2024-06-19,10960000.0,11345.8,Investor,Resale,False
1322,5967,2023-06-21,35645000.0,27956.9,End User,Resale,False
1323,646,2022-11-28,41208000.0,27545.5,Investor,Resale,False
1324,118,2022-02-23,14218000.0,11799.2,End User,Primary Sale,False
1325,2929,2024-07-02,14520000.0,23194.9,End User,Primary Sale,False
1326,5726,2025-03-31,14328000.0,10382.6,End User,Resale,False
1327,2552,2022-10-10,13861000.0,12728.2,End User,Resale,False
1328,6118,2024-03-05,12723000.0,11846.4,End User,Resale,False
1329,5043,2021-11-07,20596000.0,14903.0,End User,Resale,False
1330,6718,2025-12-12,39768000.0,27238.4,End User,Resale,False
1331,5561,2022-11-08,22087000.0,24678.2,Investor,Resale,False
1332,4290,2023-12-28,11742000.0,9632.5,End User,Resale,False
1333,847,2023-07-19,16735000.0,13334.7,NRI,Primary Sale,False
1334,2763,2022-05-20,10793000.0,14257.6,End User,Primary Sale,False
1335,5512,2026-04-16,6211000.0,5111.9,End User,Resale,False
1336,7194,2025-12-02,35800000.0,23599.2,Investor,Primary Sale,False
1337,5555,2024-05-25,18649000.0,21072.3,End User,Resale,False
1338,6317,2026-03-15,5072000.0,4821.3,NRI,Resale,False
1339,7468,2025-05-03,34239000.0,26500.8,End User,Primary Sale,False
1340,5765,2023-09-24,14409000.0,13709.8,Investor,Primary Sale,False
1341,6470,2023-03-29,54762000.0,33148.9,NRI,Resale,True
1342,5530,2023-09-18,11502000.0,12301.6,Investor,Resale,False
1343,1142,2025-03-26,15782000.0,24354.9,Investor,Resale,False
1344,6980,2022-12-27,14104000.0,15688.5,End User,Resale,False
1345,1811,2022-01-08,8883000.0,12892.6,End User,Primary Sale,False
1346,724,2023-07-01,44474000.0,30671.7,End User,Primary Sale,True
1347,225,2024-02-22,13713000.0,10646.7,End User,Resale,False
1348,4628,2026-02-21,8454000.0,4915.1,End User,Resale,False
1349,4209,2022-07-12,24676000.0,15279.3,End User,Resale,False
1350,6284,2025-08-27,82396000.0,44203.9,End User,Resale,True
1351,4655,2026-07-17,7929000.0,5240.6,End User,Primary Sale,False
1352,2049,2026-05-28,5036000.0,5102.3,Investor,Resale,False
1353,6234,2021-12-22,12392000.0,13003.1,End User,Primary Sale,False
1354,4750,2023-12-16,15396000.0,9280.3,End User,Resale,False
1355,4416,2023-01-16,12852000.0,11117.6,End User,Resale,False
1356,1574,2025-11-09,8085000.0,32340.0,Investor,Resale,False
1357,1829,2023-04-08,19962000.0,11868.0,Investor,Primary Sale,False
1358,1918,2024-05-25,33658000.0,32709.4,Investor,Primary Sale,False
1359,4235,2021-09-02,16428000.0,12150.9,End User,Resale,False
1360,7679,2022-08-20,21879000.0,17701.5,Investor,Resale,False
1361,6989,2024-06-14,12090000.0,9207.9,End User,Primary Sale,False
1362,2027,2023-02-25,15286000.0,12488.6,Investor,Resale,False
1363,6403,2024-09-29,18049000.0,16100.8,End User,Resale,False
1364,3745,2023-12-14,10534000.0,11462.5,NRI,Resale,False
1365,902,2024-08-04,45745000.0,63096.6,End User,Resale,True
1366,4786,2024-02-06,40380000.0,29517.5,Investor,Primary Sale,False
1367,2040,2025-06-30,9531000.0,9715.6,NRI,Resale,False
1368,10,2022-08-11,41496000.0,26737.1,Investor,Primary Sale,False
1369,261,2026-02-19,3502000.0,4745.3,End User,Primary Sale,False
1370,6039,2025-06-08,23055000.0,22104.5,End User,Resale,False
1371,1674,2022-11-09,15077000.0,10118.8,Investor,Resale,False
1372,2220,2021-08-30,19317000.0,15990.9,End User,Primary Sale,False
1373,7042,2023-09-07,15209000.0,17224.2,Investor,Primary Sale,False
1374,2061,2022-10-18,37901000.0,33422.4,End User,Resale,False
1375,5288,2023-05-13,38592000.0,41186.8,Investor,Primary Sale,False
1376,3714,2025-10-30,10326000.0,15297.8,End User,Resale,False
1377,1620,2026-01-07,7199000.0,4659.5,End User,Primary Sale,False
1378,321,2026-05-22,4657000.0,4922.8,End User,Primary Sale,False
1379,1343,2021-08-21,11844000.0,8340.8,End User,Resale,False
1380,5733,2024-12-01,9677000.0,9137.9,End User,Resale,False
1381,2377,2025-11-17,38410000.0,25006.5,Investor,Resale,False
1382,2833,2025-04-08,17094000.0,21025.8,End User,Resale,False
1383,2825,2022-02-24,12130000.0,9983.5,Investor,Resale,False
1384,1995,2024-04-12,23734000.0,22327.4,Investor,Resale,False
1385,2959,2022-10-28,20161000.0,13856.4,End User,Primary Sale,False
1386,6040,2024-02-03,15231000.0,11707.1,End User,Primary Sale,False
1387,7718,2021-12-06,11227000.0,21263.3,End User,Primary Sale,False
1388,2039,2026-08-14,3605000.0,4651.6,End User,Resale,False
1389,3491,2025-03-11,25769000.0,42383.2,End User,Resale,False
1390,3678,2022-02-04,7310000.0,9024.7,End User,Primary Sale,False
1391,1119,2026-03-29,3426000.0,5016.1,End User,Resale,False
1392,7985,2026-02-13,3814000.0,4852.4,End User,Resale,False
1393,1605,2024-03-25,13666000.0,13944.9,Investor,Resale,False
1394,6462,2025-02-19,912316000.0,767942.8,End User,Primary Sale,True
1395,4028,2023-06-30,9823000.0,9490.8,End User,Resale,False
1396,236,2026-07-04,6991000.0,5058.6,End User,Primary Sale,False
1397,1970,2022-01-21,6719000.0,14964.4,End User,Primary Sale,False
1398,4430,2022-02-09,19663000.0,17714.4,Investor,Resale,False
1399,1909,2022-04-19,8224000.0,12770.2,NRI,Resale,False
1400,376,2025-09-25,58130000.0,59989.7,End User,Primary Sale,True
1401,3531,2022-01-02,10316000.0,9260.3,End User,Resale,False
1402,5257,2024-06-21,29680000.0,39573.3,Investor,Primary Sale,False
1403,2636,2023-10-22,35858000.0,27818.5,End User,Primary Sale,False
1404,1571,2026-06-15,7008000.0,4806.6,End User,Primary Sale,False
1405,2561,2022-10-25,10240000.0,16025.0,NRI,Primary Sale,False
1406,5416,2022-12-08,12843000.0,12254.8,End User,Primary Sale,False
1407,3392,2023-03-17,22607000.0,22427.6,Investor,Primary Sale,False
1408,2966,2025-08-21,16124000.0,13358.7,NRI,Resale,False
1409,3644,2025-02-19,8494000.0,12436.3,End User,Resale,False
1410,5952,2025-04-23,11676000.0,13624.3,End User,Primary Sale,False
1411,5469,2023-03-23,39765000.0,26705.8,Investor,Resale,False
1412,3851,2022-12-28,19290000.0,12003.7,NRI,Resale,False
1413,873,2022-01-02,15730000.0,11765.1,Investor,Resale,False
1414,1253,2022-08-24,12199000.0,17377.5,End User,Resale,False
1415,6414,2025-07-13,16681000.0,13323.5,End User,Primary Sale,False
1416,5948,2024-07-22,12369000.0,15139.5,Investor,Resale,False
1417,6942,2022-05-29,10601000.0,10144.5,End User,Primary Sale,False
1418,1315,2022-06-15,22500000.0,12527.8,NRI,Resale,False
1419,4821,2023-12-18,66170000.0,47331.9,Investor,Resale,True
1420,7333,2023-08-31,22844000.0,18587.5,End User,Primary Sale,False
1421,6149,2024-04-24,18705000.0,14011.2,End User,Primary Sale,False
1422,2899,2026-06-16,4803000.0,5181.2,End User,Resale,False
1423,7547,2022-09-02,12349000.0,11606.2,End User,Primary Sale,False
1424,78,2023-03-05,32831000.0,21249.8,Investor,Resale,False
1425,7578,2022-12-16,50196000.0,29914.2,Investor,Resale,True
1426,2622,2022-03-26,12108000.0,9640.1,Investor,Resale,False
1427,4228,2022-06-02,18753000.0,8742.7,End User,Resale,False
1428,601,2025-01-23,30704000.0,24062.7,End User,Resale,False
1429,5869,2025-10-06,7737000.0,8986.1,Investor,Resale,False
1430,1066,2025-02-12,12544000.0,12813.1,Investor,Primary Sale,False
1431,2137,2021-10-31,11497000.0,10518.8,Investor,Primary Sale,False
1432,2450,2025-10-24,34351000.0,30345.4,Investor,Primary Sale,False
1433,2344,2023-04-09,50794000.0,42505.4,NRI,Primary Sale,True
1434,1864,2022-02-01,38418000.0,22612.1,End User,Primary Sale,False
1435,1319,2022-11-15,16726000.0,15487.0,End User,Primary Sale,False
1436,4712,2023-05-30,11492000.0,14437.2,End User,Resale,False
1437,3598,2024-03-14,12754000.0,9971.9,NRI,Primary Sale,False
1438,6944,2025-01-07,23322000.0,13598.8,End User,Resale,False
1439,3763,2022-12-07,14256000.0,15529.4,Investor,Resale,False
1440,7805,2026-08-02,5754000.0,5110.1,End User,Primary Sale,False
1441,6566,2021-10-14,16684000.0,11942.7,End User,Resale,False
1442,5985,2023-08-27,9731000.0,8528.5,End User,Primary Sale,False
1443,5143,2023-11-23,17819000.0,13347.6,Investor,Resale,False
1444,4671,2025-05-16,24285000.0,12701.4,End User,Resale,False
1445,2191,2022-11-18,10637000.0,9969.1,End User,Primary Sale,False
1446,993,2023-12-11,16094000.0,14242.5,Investor,Resale,False
1447,2713,2025-08-26,26354000.0,16148.3,Investor,Resale,False
1448,2193,2022-05-01,28026000.0,16975.2,End User,Primary Sale,False
1449,1249,2021-09-09,13282000.0,9230.0,End User,Primary Sale,False
1450,3055,2025-10-14,25709000.0,20275.2,Investor,Resale,False
1451,4599,2026-07-19,5026000.0,5006.0,Investor,Primary Sale,False
1452,4034,2022-04-14,59467000.0,50739.8,End User,Primary Sale,True
1453,1998,2025-10-01,36627000.0,21135.0,End User,Resale,False
1454,4917,2023-06-30,11546000.0,13150.3,Investor,Resale,False
1455,3688,2024-10-13,38664000.0,25254.1,Investor,Resale,False
1456,2152,2024-11-08,11587000.0,10066.9,End User,Resale,False
1457,4019,2024-07-17,12483000.0,9752.3,End User,Primary Sale,False
1458,3111,2022-12-04,15524000.0,11832.3,Investor,Resale,False
1459,1971,2025-09-11,14654000.0,13333.9,End User,Resale,False
1460,198,2021-09-27,18849000.0,11280.1,Investor,Resale,False
1461,5766,2021-12-14,19197000.0,19893.3,Investor,Resale,False
1462,2627,2026-02-22,6101000.0,4948.1,End User,Resale,False
1463,6535,2023-11-07,11053000.0,8335.6,Investor,Resale,False
1464,1203,2022-04-11,21346000.0,12176.8,End User,Primary Sale,False
1465,6698,2026-02-27,5411000.0,5138.7,NRI,Resale,False
1466,5568,2025-10-12,124431000.0,135693.6,End User,Resale,True
1467,7668,2023-04-16,20178000.0,13717.2,End User,Resale,False
1468,7183,2021-11-05,11495000.0,11729.6,Investor,Primary Sale,False
1469,5743,2023-12-09,30100000.0,24917.2,End User,Resale,False
1470,5789,2022-06-21,8737000.0,9601.1,Investor,Resale,False
1471,5409,2024-07-02,29821000.0,17388.3,End User,Resale,False
1472,2036,2025-09-28,18457000.0,10415.9,End User,Primary Sale,False
1473,478,2023-08-10,27820000.0,19292.6,NRI,Resale,False
1474,1255,2021-10-11,15782000.0,9839.2,End User,Primary Sale,False
1475,923,2025-01-18,798369000.0,694233.9,Investor,Primary Sale,True
1476,420,2022-06-30,14516000.0,14707.2,Investor,Resale,False
1477,2205,2022-09-15,18872000.0,11891.6,Investor,Resale,False
1478,2598,2022-07-26,18821000.0,10699.8,End User,Resale,False
1479,7609,2023-01-12,7479000.0,8737.1,End User,Resale,False
1480,1121,2026-01-19,5895000.0,4777.1,Investor,Primary Sale,False
1481,3069,2021-10-21,11310000.0,10008.8,Investor,Resale,False
1482,7141,2024-09-23,19668000.0,16853.5,End User,Resale,False
1483,7579,2022-11-11,19566000.0,12713.5,End User,Resale,False
1484,951,2023-02-09,16742000.0,10562.8,Investor,Resale,False
1485,2337,2023-09-10,19018000.0,24539.4,NRI,Primary Sale,False
1486,5374,2024-05-21,32590000.0,16006.9,Investor,Primary Sale,False
1487,2244,2021-12-08,18315000.0,12596.3,Investor,Primary Sale,False
1488,2646,2023-01-12,27992000.0,16701.7,End User,Resale,False
1489,1858,2022-04-26,14592000.0,14098.6,End User,Primary Sale,False
1490,7690,2022-08-18,13511000.0,12227.1,Investor,Resale,False
1491,4613,2026-01-21,4987000.0,4837.1,End User,Resale,False
1492,5755,2024-04-05,13049000.0,8446.0,Investor,Primary Sale,False
1493,1866,2024-10-14,12398000.0,12226.8,Investor,Primary Sale,False
1494,2913,2025-08-23,16315000.0,9966.4,End User,Primary Sale,False
1495,5238,2025-08-10,18596000.0,17379.4,End User,Primary Sale,False
1496,2854,2026-07-31,2445000.0,4832.0,End User,Primary Sale,False
1497,6029,2025-07-17,18168000.0,15881.1,End User,Resale,False
1498,7327,2023-06-06,25604000.0,28229.3,End User,Primary Sale,False
1499,4911,2024-05-09,11619000.0,14309.1,End User,Resale,False
1500,6372,2024-01-21,19780000.0,16934.9,Investor,Resale,False
1501,5997,2026-03-13,8801000.0,4989.2,End User,Resale,False
1502,6360,2024-02-22,5423000.0,8540.2,Investor,Resale,False
1503,7092,2023-07-29,28996000.0,16996.5,End User,Primary Sale,False
1504,7864,2022-07-13,15392000.0,13178.1,NRI,Primary Sale,False
1505,6159,2023-03-24,12894000.0,10225.2,Investor,Primary Sale,False
1506,3229,2022-09-23,13201000.0,9735.3,NRI,Primary Sale,False
1507,3720,2026-02-10,6504000.0,5026.3,Investor,Primary Sale,False
1508,7429,2025-07-11,27244000.0,12979.5,End User,Resale,False
1509,3229,2021-12-04,13038000.0,9615.0,End User,Primary Sale,False
1510,6191,2026-08-04,7505000.0,4783.3,Investor,Resale,False
1511,2372,2024-04-12,24915000.0,18747.2,Investor,Primary Sale,False
1512,2892,2025-06-20,23361000.0,17983.8,Investor,Primary Sale,False
1513,3757,2026-08-19,6390000.0,4811.7,End User,Primary Sale,False
1514,4226,2026-07-03,8645000.0,4895.2,Investor,Resale,False
1515,7579,2022-02-17,19943000.0,12958.4,End User,Resale,False
1516,95,2024-12-01,33378000.0,21327.8,Investor,Resale,False
1517,2675,2022-12-18,12426000.0,15649.9,End User,Primary Sale,False
1518,6899,2025-09-18,29859000.0,26564.9,Investor,Resale,False
1519,1956,2026-03-21,2858000.0,4910.7,NRI,Resale,False
1520,7460,2021-11-29,7942000.0,15243.8,End User,Resale,False
1521,794,2026-08-13,7549000.0,5107.6,End User,Primary Sale,False
1522,1835,2022-09-23,11022000.0,9238.9,End User,Resale,False
1523,7451,2025-11-12,23741000.0,17863.8,Investor,Primary Sale,False
1524,2117,2025-08-14,24192000.0,20659.3,Investor,Resale,False
1525,5780,2023-05-29,26228000.0,19764.9,End User,Primary Sale,False
1526,4107,2025-10-30,62190000.0,59569.0,End User,Resale,True
1527,3326,2025-11-10,42889000.0,19728.2,NRI,Resale,False
1528,5962,2022-07-06,11883000.0,12722.7,End User,Resale,False
1529,2920,2024-08-05,3691000.0,9113.6,End User,Primary Sale,False
1530,2598,2025-08-30,31778000.0,18065.9,Investor,Resale,False
1531,3206,2025-02-13,16245000.0,12882.6,NRI,Resale,False
1532,4808,2026-03-15,6774000.0,4767.1,NRI,Primary Sale,False
1533,6167,2021-10-09,10220000.0,13204.1,NRI,Resale,False
1534,815,2025-02-18,24144000.0,18304.8,End User,Primary Sale,False
1535,346,2026-05-16,6430000.0,4666.2,Investor,Primary Sale,False
1536,2350,2024-06-13,37479000.0,23453.7,Investor,Resale,False
1537,363,2024-06-12,19740000.0,16193.6,Investor,Primary Sale,False
1538,2444,2022-07-28,17686000.0,14738.3,End User,Resale,False
1539,2266,2026-07-29,3071000.0,4717.4,Investor,Resale,False
1540,2189,2026-01-15,5832000.0,5170.2,End User,Resale,False
1541,7784,2024-02-04,16728000.0,14922.4,End User,Resale,False
1542,3006,2023-03-06,10930000.0,8640.3,End User,Resale,False
1543,3282,2024-02-01,17710000.0,15714.3,End User,Primary Sale,False
1544,985,2022-01-30,13290000.0,10983.5,Investor,Primary Sale,False
1545,7137,2022-10-18,25005000.0,15628.1,End User,Resale,False
1546,7791,2022-09-22,23856000.0,14564.1,End User,Primary Sale,False
1547,1640,2024-04-06,22591000.0,20297.4,End User,Resale,False
1548,828,2021-08-20,13153000.0,10332.3,End User,Resale,False
1549,2731,2026-03-22,10990000.0,4961.6,Investor,Resale,False
1550,3532,2022-08-22,15872000.0,11800.7,End User,Primary Sale,False
1551,7148,2022-04-14,12536000.0,11365.4,Investor,Resale,False
1552,4452,2025-03-20,39413000.0,41706.9,Investor,Resale,False
1553,7152,2026-03-24,4867000.0,5134.0,Investor,Primary Sale,False
1554,5444,2025-11-08,11641000.0,16725.6,End User,Primary Sale,False
1555,7301,2023-04-02,20554000.0,15046.9,End User,Primary Sale,False
1556,2936,2021-09-28,7437000.0,9811.3,Investor,Resale,False
1557,3877,2024-07-25,514377000.0,446120.6,NRI,Primary Sale,True
1558,5960,2026-03-21,3364000.0,4961.7,End User,Resale,False
1559,127,2025-07-03,32204000.0,22504.5,Investor,Resale,False
1560,3178,2025-11-12,21848000.0,20768.1,Investor,Resale,False
1561,3057,2025-12-08,108961000.0,72495.7,Investor,Primary Sale,True
1562,604,2026-06-08,7806000.0,5078.7,End User,Resale,False
